customer_id,customer_age,gender,country,acquisition_channel,product_tier,tenure_months,monthly_spend,login_freq_monthly,feature_adoption,support_tickets_6m,nps_score,payment_failures_6m,referrals_made,days_since_login,customer_feedback,clv_12m
CUST0001285,35,Male,SG,Paid Ads,Pro,61,98.33,9,0.507,1,5.0,1,2,6,Average experience. The mobile app needs work.,1206.0
CUST0006508,39,Female,US,Email Campaign,Free,30,0.0,16,0.576,1,10.0,0,0,2,The Pro plan is worth every penny. ROI was clear within weeks.,0.0
CUST0001121,36,Female,US,Email Campaign,Pro,11,201.52,7,0.179,4,6.0,0,3,0,Frustrated with constant login issues. Starting to look at alternatives.,2885.78
CUST0000901,28,Female,UK,Organic Search,Enterprise,1,,7,0.726,0,9.0,0,0,11,The Pro plan is worth every penny. ROI was clear within weeks.,7265.15
CUST0003381,40,Female,IN,Organic Search,Basic,15,55.04,10,0.202,4,8.0,0,2,4,Poor customer service. Was on hold for 45 minutes and no resolution.,756.05
CUST0004420,39,Male,UK,Organic Search,Enterprise,7,658.21,15,0.274,0,10.0,0,0,13,The dashboard is intuitive and the reports save me hours every month.,9879.87
CUST0001687,38,Female,UK,Referral,Pro,9,90.5,10,0.3,2,8.0,0,0,19,not bad. i'd like to see more integrations added.,1068.72
CUST0001228,24,Non-Binary,UK,Social Media,Enterprise,5,296.94,10,0.47,0,7.0,0,0,1,Decent product for the price... A few bugs here and there...,5667.49
CUST0005363,34,Male,DE,Social Media,Basic,1,,14,0.551,0,,0,0,2,,567.37
CUST0000551,42,Non-Binary,CA,Organic Search,Pro,51,31.46,11,0.274,0,6.0,0,2,26,"It's fine. Does what it says, nothing special.",438.48
CUST0006016,60,Male,MX,Organic Search,Free,13,0.0,9,0.316,2,10.0,0,0,13,Support took a while to respond but eventually resolved my issue.,10.56
CUST0001231,60,Female,BR,Direct,Pro,2,72.27,11,0.34,0,7.0,0,0,4,"It's fine. Does what it says, nothing special.",775.04
CUST0003514,53,Male,CA,Paid Ads,Free,20,0.0,16,0.795,3,8.0,0,0,12,Not worth the price. The competitor offers more for less.,0.0
CUST0002112,44,Female,CA,Paid Ads,Pro,19,87.32,7,0.66,3,10.0,0,1,15,Exported my data and moving to a competitor. Disappointing experience.,1125.68
CUST0001695,18,Male,DE,Direct,Pro,1,,16,0.415,1,10.0,0,0,9,Super easy to use and the customer support team is always helpful.,712.66
CUST0005592,43,Male,US,Paid Ads,Free,1,,11,0.014,1,8.0,1,0,3,"Honestly the best fintech app I've tried. Clean interface, reliable data.",1.13
CUST0004171,30,Male,US,Organic Search,Basic,12,13.73,17,0.17,1,7.0,0,1,2,The basic features work well. The advanced ones feel unfinished.,161.73
CUST0001009,41,Female,US,Email Campaign,Basic,38,27.05,9,0.474,1,10.0,0,0,19,Great product. The new features they added last quarter are excellent.,330.51
CUST0004276,27,Non-Binary,US,Direct,Basic,37,24.18,14,0.23,3,5.0,0,0,10,Thinking about cancelling. Too many bugs and support is slow.,219.66
CUST0002803,50,Female,CA,Direct,Free,11,0.0,14,0.748,1,0.0,0,0,2,Not worth the price. The competitor offers more for less.,20.37
CUST0005605,26,Female,UK,Paid Ads,Free,6,0.0,8,0.43,2,5.0,0,2,0,Customer service was polite but couldn't fix my problem on the first try.,3.76
CUST0000383,32,Male,DE,Social Media,Enterprise,5,749.83,13,0.063,0,,1,0,7,,9857.91
CUST0006563,34,Male,MX,Referral,Pro,6,157.41,13,0.478,2,8.0,0,0,13,Some features are behind a paywall that feels excessive.,1872.96
CUST0006844,46,Female,MX,Referral,Basic,1,,16,0.639,0,8.0,1,0,12,Super easy to use and the customer support team is always helpful.,291.27
CUST0005225,32,Female,US,Referral,Basic,36,37.37,10,0.139,4,1.0,0,0,5,Frustrated with constant login issues. Starting to look at alternatives.,365.5
CUST0006890,36,Female,BR,Paid Ads,Pro,9,97.55,12,0.735,1,4.0,0,0,9,Poor customer service. Was on hold for 45 minutes and no resolution.,1068.4
CUST0004877,48,Female,UK,Direct,Pro,39,89.74,10,0.789,3,10.0,1,0,9,Had 39 support tickets in the last few months and issues are still open.,889.26
CUST0003431,56,Female,BR,Referral,Pro,1,,12,0.388,4,8.0,0,0,5,Had 1 support tickets in the last few months and issues are still open.,685.79
CUST0001069,23,Male,US,Paid Ads,Basic,41,17.07,13,0.178,3,10.0,0,1,16,Exported my data and moving to a competitor. Disappointing experience.,197.49
CUST0005719,33,Female,US,Paid Ads,Basic,22,25.05,16,0.765,3,10.0,0,0,12,Cancelled my subscription last week. Not what I expected.,253.93
CUST0006970,26,Male,UK,Email Campaign,Pro,9,62.59,12,0.62,1,8.0,1,3,0,Been using this for 9 months and it keeps getting better. Highly recommend.,887.9
CUST0003262,18,Male,CA,Social Media,Basic,84,17.26,9,0.222,5,6.0,2,2,0,Three billing errors in six months. Their accounting team is a mess.,200.61
CUST0006892,26,Male,FR,Paid Ads,Basic,5,17.72,9,0.697,1,5.0,0,0,55,the basic features work well. the advanced ones feel unfinished.,150.56
CUST0002454,45,Female,IN,Referral,Free,25,0.0,11,0.768,2,7.0,3,2,9,Works okay most of the time. Had a couple of outages last month.,0.0
CUST0006605,41,Female,FR,Email Campaign,Free,66,0.0,10,0.21,0,,0,0,8,,0.0
CUST0002488,54,Female,US,Organic Search,Pro,28,83.77,10,0.267,2,0.0,0,0,3,Three billing errors in six months. Their accounting team is a mess.,895.19
CUST0005365,23,Female,BR,Social Media,Pro,37,61.2,11,0.258,3,4.0,0,0,10,Three billing errors in six months... Their accounting team is a mess...,575.13
CUST0003474,23,Female,US,Email Campaign,Enterprise,31,161.51,13,0.35,3,6.0,1,4,0,Three billing errors in six months... Their accounting team is a mess...,4752.06
CUST0003263,18,Male,BR,Organic Search,Pro,2,92.54,10,0.429,3,6.0,0,2,4,Not worth the price. The competitor offers more for less.,1219.46
CUST0002631,55,Female,IN,Paid Ads,Pro,1,,7,0.437,0,6.0,0,1,3,Average experience. The mobile app needs work.,553.49
CUST0002574,23,Female,US,Direct,Pro,22,116.18,7,0.338,2,9.0,0,0,11,Works okay most of the time. Had a couple of outages last month.,1325.49
CUST0000458,51,Female,IN,Referral,Basic,41,34.41,12,0.448,1,1.0,0,2,4,Had 41 support tickets in the last few months and issues are still open.,516.16
CUST0006387,28,Female,UK,Organic Search,Free,79,0.0,15,0.264,4,1.0,0,3,4,Had 79 support tickets in the last few months and issues are still open.,0.0
CUST0003184,30,Non-Binary,CA,Organic Search,Basic,1,,16,0.622,0,7.0,1,0,15,Customer service was polite but couldn't fix my problem on the first try.,408.79
CUST0004707,33,Female,DE,Paid Ads,Basic,13,45.98,12,0.46,0,,0,0,19,,559.79
CUST0001299,24,Male,US,Referral,Pro,7,226.37,14,0.382,2,1.0,1,0,16,thinking about cancelling. too many bugs and support is slow.,2117.69
CUST0002405,50,Female,US,Organic Search,Basic,14,9.61,13,0.623,3,3.0,0,1,11,Way too expensive for what you get. Downgrading to the free tier.,109.54
CUST0004993,50,Female,IN,Paid Ads,Basic,15,90.1,12,0.107,3,4.0,0,0,6,Poor customer service. Was on hold for 45 minutes and no resolution.,854.64
CUST0003264,39,Male,AU,Direct,Pro,18,177.44,12,0.489,0,8.0,0,0,4,renewal was automatic and seamless. happy to stay on the pro plan.,2088.62
CUST0005327,36,Male,CA,Email Campaign,Pro,3,84.27,17,0.664,0,2.0,0,0,5,Had 3 support tickets in the last few months and issues are still open.,924.63
CUST0005938,20,Female,DE,Organic Search,Pro,3,40.96,11,0.199,2,,0,0,9,,423.81
CUST0001349,44,Male,AU,Social Media,Free,5,0.0,16,0.217,0,6.0,0,0,4,"It's fine. Does what it says, nothing special.",0.0
CUST0000729,31,Male,CA,Direct,Basic,21,25.64,17,0.694,0,10.0,0,1,2,Switched from a competitor and never looked back. Much better value.,349.47
CUST0003734,26,Male,UK,Paid Ads,Basic,17,19.64,11,0.322,1,,0,0,9,,197.02
CUST0003163,22,Female,US,Paid Ads,Basic,25,9.17,15,,0,2.0,0,0,2,Exported my data and moving to a competitor. Disappointing experience.,79.45
CUST0004578,37,Female,US,Organic Search,Enterprise,12,390.73,16,0.579,1,10.0,0,0,7,Super easy to use and the customer support team is always helpful.,7086.55
CUST0006767,39,Female,US,Paid Ads,Pro,12,246.91,11,0.669,4,9.0,0,0,21,Three billing errors in six months. Their accounting team is a mess.,2704.88
CUST0005839,36,Female,CA,Direct,Free,4,0.0,9,0.248,0,3.0,1,0,5,Way too expensive for what you get. Downgrading to the free tier.,0.0
CUST0001291,38,Male,IN,Paid Ads,Basic,4,35.43,10,0.038,1,10.0,2,0,11,The dashboard is intuitive and the reports save me hours every month.,305.45
CUST0005702,42,Female,US,Social Media,Free,5,0.0,13,0.58,0,1.0,1,0,11,Cancelled my subscription last week. Not what I expected.,0.0
CUST0003089,28,Male,DE,Referral,Free,7,0.0,15,0.306,0,10.0,0,4,10,Been using this for 7 months and it keeps getting better. Highly recommend.,7.94
CUST0000322,22,Male,AU,Organic Search,Free,17,0.0,9,0.553,0,10.0,0,1,22,"Honestly the best fintech app I've tried. Clean interface, reliable data.",18.55
CUST0000730,32,Female,US,Organic Search,Enterprise,15,315.3,12,0.466,0,8.0,1,1,13,The Pro plan is worth every penny. ROI was clear within weeks.,6099.56
CUST0005575,46,Female,BR,Email Campaign,Free,1,,8,0.517,2,7.0,0,0,2,The basic features work well. The advanced ones feel unfinished.,11.58
CUST0001411,43,Female,DE,Email Campaign,Pro,43,143.44,12,0.632,0,8.0,0,2,7,Super easy to use and the customer support team is always helpful.,2134.31
CUST0006740,28,Female,IN,Organic Search,Basic,3,10.18,12,0.405,2,0.0,0,1,6,Had 3 support tickets in the last few months and issues are still open.,121.43
CUST0006953,40,Male,US,Referral,Pro,81,66.47,17,0.235,0,9.0,0,1,2,Great product. The new features they added last quarter are excellent.,878.5
CUST0001544,25,Female,US,Social Media,Pro,58,139.05,7,0.476,0,7.0,0,3,22,Used it for 58 months now. Hasn't wowed me but gets the job done.,2086.9
CUST0006232,21,Female,UK,Organic Search,Basic,4,36.03,16,0.357,0,0.0,0,0,1,cancelled my subscription last week. not what i expected.,381.62
CUST0001133,18,Male,UK,Social Media,Basic,9,33.84,13,0.41,0,9.0,0,0,1,Great product. The new features they added last quarter are excellent.,392.15
CUST0000805,46,Non-Binary,CA,Direct,Pro,43,86.6,14,0.551,0,10.0,1,0,12,great product. the new features they added last quarter are excellent.,889.36
CUST0005082,32,Male,US,Referral,Pro,12,95.36,12,0.256,2,9.0,0,0,15,Customer service was polite but couldn't fix my problem on the first try...,1097.57
CUST0001322,47,Female,AU,Email Campaign,Free,5,0.0,11,0.715,4,9.0,0,0,5,Way too expensive for what you get. Downgrading to the free tier.,2.23
CUST0001579,47,Female,BR,Organic Search,Pro,13,84.69,12,,6,6.0,0,0,14,Had 13 support tickets in the last few months and issues are still open.,814.53
CUST0004118,43,Male,DE,Direct,Free,5,0.0,11,0.224,0,7.0,0,1,19,"It's fine. Does what it says, nothing special.",27.74
CUST0006872,40,Male,UK,Organic Search,Basic,4,19.85,13,0.293,0,9.0,0,0,12,Five stars. Does exactly what it promises and the team listens to feedback.,220.12
CUST0003306,51,Female,US,Referral,Basic,1,,13,0.424,1,7.0,3,1,2,Decent product for the price... A few bugs here and there...,151.05
CUST0002072,46,Male,US,Organic Search,Pro,1,,12,0.314,3,7.0,2,0,3,Cancelled my subscription last week. Not what I expected.,652.95
CUST0004409,18,Male,UK,Social Media,Free,47,0.0,11,0.312,1,8.0,0,0,3,Switched from a competitor and never looked back. Much better value.,1.8
CUST0000370,30,Female,IN,Organic Search,Pro,33,67.99,8,0.215,4,10.0,0,0,4,thinking about cancelling. too many bugs and support is slow.,723.5
CUST0006200,31,Female,US,Organic Search,Basic,34,33.6,11,0.581,3,2.0,0,3,7,Exported my data and moving to a competitor. Disappointing experience.,494.25
CUST0006065,20,Female,US,Organic Search,Basic,16,35.13,8,0.7,4,9.0,0,0,4,Thinking about cancelling. Too many bugs and support is slow.,402.99
CUST0001683,19,Male,UK,organic search,Basic,18,42.79,11,0.666,2,5.0,0,1,8,Support took a while to respond but eventually resolved my issue.,546.33
CUST0000303,25,Female,SG,Paid Ads,Basic,1,,6,0.236,0,5.0,0,0,4,Customer service was polite but couldn't fix my problem on the first try.,146.69
CUST0005011,55,Female,AU,Organic Search,Free,11,0.0,13,0.262,0,,0,1,19,,2.09
CUST0006875,18,Male,AU,Direct,Pro,37,73.53,8,0.457,2,3.0,1,0,9,Not worth the price. The competitor offers more for less.,672.52
CUST0006635,18,Female,US,Paid Ads,Free,9,0.0,8,0.615,0,3.0,2,0,8,Frustrated with constant login issues. Starting to look at alternatives.,0.0
CUST0002805,31,Female,IN,Paid Ads,Basic,26,25.24,9,0.72,2,6.0,0,4,14,Not bad. I'd like to see more integrations added.,427.78
CUST0000821,39,Female,DE,Organic Search,Enterprise,2,207.61,10,0.246,4,8.0,0,1,11,Not worth the price. The competitor offers more for less.,4920.53
CUST0003737,20,Female,AU,Referral,Enterprise,13,279.44,13,0.04,1,5.0,0,1,4,customer service was polite but couldn't fix my problem on the first try.,5722.87
CUST0001209,33,Male,MX,Referral,Pro,43,42.41,6,0.635,1,7.0,0,0,12,"It's fine. Does what it says, nothing special.",460.04
CUST0000822,38,Female,UK,Email Campaign,Free,12,0.0,10,0.298,0,10.0,0,2,8,the dashboard is intuitive and the reports save me hours every month.,0.0
CUST0000109,41,Female,AU,Referral,Basic,29,3.72,17,0.432,0,7.0,1,1,7,Some features are behind a paywall that feels excessive.,47.89
CUST0005418,38,Female,US,Direct,Pro,12,193.12,11,0.205,0,,0,1,23,,2309.61
CUST0001799,31,Female,SG,Paid Ads,Enterprise,41,460.28,10,0.262,1,8.0,2,1,13,Love this product. It has completely changed how I manage my finances.,7073.82
CUST0002371,33,Male,US,Paid Ads,Basic,2,30.47,16,0.547,1,9.0,0,3,16,Five stars. Does exactly what it promises and the team listens to feedback.,515.63
CUST0002306,23,Male,US,Organic Search,Free,4,0.0,10,0.181,0,,0,2,1,,0.0
CUST0001278,37,Female,SG,Paid Ads,Basic,42,19.71,10,0.217,0,7.0,0,0,13,"It's fine. Does what it says, nothing special.",172.81
CUST0000942,50,Female,AU,Email Campaign,Free,5,0.0,13,0.262,2,8.0,0,1,3,Used it for 5 months now. Hasn't wowed me but gets the job done.,0.0
CUST0006263,51,Female,US,Organic Search,Basic,49,35.39,12,0.1,1,4.0,1,4,4,three billing errors in six months. their accounting team is a mess.,552.28
CUST0000594,42,Non-Binary,DE,Referral,Free,13,0.0,15,0.885,0,8.0,3,1,0,"Honestly the best fintech app I've tried. Clean interface, reliable data.",0.0
CUST0006735,52,Male,US,Email Campaign,Pro,15,55.57,22,0.18,0,2.0,0,0,0,Frustrated with constant login issues. Starting to look at alternatives.,568.29
CUST0005319,35,Female,UK,Social Media,Pro,1,,12,0.305,5,0.0,0,0,11,Thinking about cancelling. Too many bugs and support is slow.,725.01
CUST0004676,34,Male,US,Referral,Free,6,0.0,12,0.672,4,9.0,0,0,0,the app crashes regularly. completely unreliable for actual financial work.,0.0
CUST0003104,43,Male,BR,Social Media,Enterprise,23,362.91,11,0.493,3,0.0,0,0,5,The app crashes regularly... Completely unreliable for actual financial work...,5981.51
CUST0000481,42,Male,US,Email Campaign,Basic,1,,16,0.802,0,3.0,0,0,5,Had 1 support tickets in the last few months and issues are still open.,627.62
CUST0006094,26,Male,IN,Referral,Enterprise,16,297.72,6,0.409,2,8.0,1,0,11,Works okay most of the time. Had a couple of outages last month.,5486.3
CUST0001100,39,Female,IN,Email Campaign,Basic,1,,11,0.172,0,8.0,0,4,5,Renewal was automatic and seamless. Happy to stay on the Pro plan.,352.48
CUST0000757,28,Male,UK,Organic Search,Free,6,0.0,9,0.486,0,9.0,0,0,1,"Honestly the best fintech app I've tried. Clean interface, reliable data.",24.15
CUST0005221,18,Male,BR,Direct,Enterprise,25,240.8,17,0.245,1,3.0,1,0,23,Not worth the price. The competitor offers more for less.,4516.86
CUST0001772,36,Male,DE,Organic Search,Basic,16,26.6,10,0.747,0,10.0,1,1,7,Super easy to use and the customer support team is always helpful.,331.45
CUST0005399,28,Male,DE,Referral,Free,16,0.0,11,0.824,0,6.0,2,1,2,some features are behind a paywall that feels excessive.,11.67
CUST0004581,26,Male,SG,Email Campaign,Basic,34,52.89,16,0.185,2,8.0,2,0,8,Average experience. The mobile app needs work.,429.47
CUST0004024,33,Female,US,Direct,Basic,17,47.87,10,,0,8.0,0,0,3,Switched from a competitor and never looked back. Much better value.,517.94
CUST0000365,26,Male,US,Paid Ads,Pro,8,72.75,17,0.099,3,6.0,0,0,8,Three billing errors in six months. Their accounting team is a mess.,670.15
CUST0006234,29,Female,SG,Paid Ads,Basic,2,45.33,6,0.301,0,10.0,3,0,11,Been using this for 2 months and it keeps getting better. Highly recommend.,311.11
CUST0005642,38,Male,UK,Referral,Enterprise,12,385.77,15,0.536,5,10.0,0,2,6,Cancelled my subscription last week. Not what I expected.,7773.21
CUST0004636,20,Female,US,Social Media,Basic,20,26.96,8,0.647,1,9.0,0,0,2,Great product. The new features they added last quarter are excellent.,309.43
CUST0005645,46,Male,UK,Direct,Enterprise,2,715.76,11,0.776,1,5.0,0,1,11,"It's fine. Does what it says, nothing special.",11429.32
CUST0002802,18,Male,US,Organic Search,Free,1,,21,0.214,2,0.0,0,1,5,Three billing errors in six months. Their accounting team is a mess.,0.0
CUST0005896,23,Male,UK,Organic Search,Free,4,0.0,15,0.23,1,6.0,1,0,1,Support took a while to respond but eventually resolved my issue.,0.0
CUST0004385,47,Female,SG,Direct,Enterprise,14,267.91,9,0.163,4,0.0,0,0,5,Poor customer service. Was on hold for 45 minutes and no resolution.,4874.48
CUST0001541,46,Male,MX,Paid Ads,Enterprise,38,692.24,8,0.212,1,9.0,0,0,2,The Pro plan is worth every penny. ROI was clear within weeks.,10428.68
CUST0000073,18,Male,CA,Social Media,Pro,28,127.27,18,0.163,1,6.0,0,3,5,Decent product for the price. A few bugs here and there.,1877.98
CUST0003316,39,Male,CA,Organic Search,Free,11,0.0,13,0.262,3,2.0,0,0,5,Poor customer service. Was on hold for 45 minutes and no resolution.,0.0
CUST0003422,49,Female,MX,Social Media,Basic,21,23.95,9,0.715,0,6.0,0,1,9,Not bad. I'd like to see more integrations added.,299.55
CUST0001151,55,Female,US,Paid Ads,free,18,55.89,13,0.338,0,10.0,3,0,4,The dashboard is intuitive and the reports save me hours every month.,414.99
CUST0001700,45,Female,FR,Social Media,Basic,7,40.23,14,,2,8.0,1,2,18,Customer service was polite but couldn't fix my problem on the first try.,543.15
CUST0001468,36,Female,DE,Paid Ads,Free,32,0.0,11,0.494,0,9.0,0,1,6,Super easy to use and the customer support team is always helpful.,0.0
CUST0004239,30,Male,CA,Organic Search,Basic,40,17.25,15,,0,2.0,2,0,7,Way too expensive for what you get. Downgrading to the free tier.,146.31
CUST0005758,39,Female,US,Direct,Enterprise,1,,12,0.455,2,10.0,0,1,10,Works okay most of the time. Had a couple of outages last month.,9138.33
CUST0004528,22,Male,FR,Social Media,Pro,14,71.34,9,0.216,5,7.0,0,0,1,Poor customer service. Was on hold for 45 minutes and no resolution.,645.69
CUST0003185,43,Female,IN,Referral,Pro,6,94.43,12,0.72,2,7.0,1,0,2,Average experience. The mobile app needs work.,893.06
CUST0004756,22,Male,FR,Email Campaign,Basic,1,,9,0.444,0,7.0,0,0,8,Support took a while to respond but eventually resolved my issue.,377.71
CUST0003210,29,Male,US,Referral,Free,20,0.0,12,0.414,0,3.0,0,0,13,Way too expensive for what you get. Downgrading to the free tier.,0.0
